id,text,label
4457,พวกหน้าโง่ ไม่ควรมีสิทธิในประเทศนี้ ในประเทศเรา,hate
4458,พวกไร้การศึกษา ต้องถูกกำจัด บนโลกใบนี้,hate
4459,ไอ้พวกขยะสังคม ไล่ออกไปให้หมด อย่าให้มีที่ยืน,hate
4460,พวกเพศทางเลือก ไม่มีความเป็นคน อย่าให้มีที่ยืน,hate
4461,พวกต่างด้าว ไม่มีความเป็นคน อย่าให้มีที่ยืน,hate
4462,ออกกำลังกาย น่าสนใจจริงๆ,neutral
4463,ไปไกลๆ ตีน ทำตัวน่าสมเพช จริงๆ,offensive
4464,พวกไร้การศึกษา ต้องถูกกำจัด ในประเทศเรา,hate
4465,ปัญญาอ่อน พูดอะไรไม่รู้เรื่อง ว่ะ,offensive
4466,ออกกำลังกาย มีความสุขมากๆ นะ,neutral
4467,ไอ้สัด ทำตัวน่าสมเพช ว่ะ,offensive
4468,ออกกำลังกาย ขอบคุณสำหรับข้อมูล,neutral
4469,ไอ้สารเลว แต่งตัวอุบาทว์ นะมึง,offensive
4470,คนเห็นต่าง ตัวถ่วงความเจริญ บนโลกใบนี้,hate
4471,ไอ้พวกขยะสังคม ไล่ออกไปให้หมด ไปตายซะให้หมด,hate
4472,การเรียนรู้ภาษาไทย มีความสุขมากๆ นะ,neutral
4473,การทำงานวันจันทร์ มีความสุขมากๆ นะ,neutral
4474,หนังเรื่องนี้ น่าสนใจจริงๆ,neutral
4475,พวกหน้าโง่ ต้องถูกกำจัด บนโลกใบนี้,hate
4476,พวกต่างด้าว ต้องถูกกำจัด บนโลกใบนี้,hate
4477,อีปลวก ขับรถหมาไม่รับทาน นะมึง,offensive
4478,ไปไกลๆ ตีน สันดานเสีย !!!,offensive
4479,อากาศตอนเช้า ขอบคุณสำหรับข้อมูล,neutral
4480,ไอ้พวกขยะสังคม ต้องถูกกำจัด ในประเทศเรา,hate
4481,หนังเรื่องนี้ รบกวนสอบถามหน่อยค่ะ,neutral
4482,พวกไร้การศึกษา ต้องถูกกำจัด บนโลกใบนี้,hate
4483,พวกเพศทางเลือก ต้องถูกกำจัด อย่าให้มีที่ยืน,hate
4484,การเรียนรู้ภาษาไทย น่าสนใจจริงๆ,neutral
4485,เทคโนโลยี AI รบกวนสอบถามหน่อยค่ะ,neutral
4486,ปลูกต้นไม้ น่าสนใจจริงๆ,neutral
4487,เทคโนโลยี AI ขอบคุณสำหรับข้อมูล,neutral
4488,ปลูกต้นไม้ ขอบคุณสำหรับข้อมูล,neutral
4489,คนเห็นต่าง มันคือเชื้อชั่ว ในประเทศเรา,hate
4490,การเรียนรู้ภาษาไทย ขอบคุณสำหรับข้อมูล,neutral
4491,กระจอก พูดอะไรไม่รู้เรื่อง !!!,offensive
4492,พวกต่างด้าว ไล่ออกไปให้หมด ในสังคมไทย,hate
4493,อากาศตอนเช้า ดีมากเลยครับ,neutral
4494,พวกเพศทางเลือก มันคือเชื้อชั่ว ในประเทศเรา,hate
4495,อากาศตอนเช้า ดีมากเลยครับ,neutral
4496,ไปไกลๆ ตีน สันดานเสีย จริงๆ,offensive
4497,โคตรห่วยแตก ขับรถหมาไม่รับทาน จริงๆ,offensive
4498,มึงมันโง่ วันๆ ดีแต่ปาก นะมึง,offensive
4499,วันนี้ไปกินข้าว สู้ๆ นะครับทุกคน,neutral
4500,ปลูกต้นไม้ ดีมากเลยครับ,neutral
4501,ไอ้พวกขยะสังคม ไม่ควรมีสิทธิในประเทศนี้ อย่าให้มีที่ยืน,hate
4502,พวกต่างด้าว ตัวถ่วงความเจริญ ในสังคมไทย,hate
4503,โคตรห่วยแตก สันดานเสีย !!!,offensive
4504,อีปลวก ขับรถหมาไม่รับทาน จริงๆ,offensive
4505,เทคโนโลยี AI สู้ๆ นะครับทุกคน,neutral
4506,กลุ่มการเมือง ไม่ควรมีสิทธิในประเทศนี้ ไปตายซะให้หมด,hate
4507,ไปไกลๆ ตีน แต่งตัวอุบาทว์ นะมึง,offensive
4508,หน้าส้นตีน วันๆ ดีแต่ปาก จริงๆ,offensive
